"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 14 21:34:07 GMT 2023","Tue Nov 14 21:34:13 GMT 2023","5535","","pl.kargolek.tests.WalletProviderErrorHandlerAsyncTest","","pl.kargolek.tests.WalletProviderErrorHandlerAsyncTest","whenToLongWalletAddress_thenInfoToast","whenToLongWalletAddress_thenInfoToast(TestData, SoftAssertions)","For too long address system should inform user about wrong action"
"passed","Tue Nov 14 21:34:53 GMT 2023","Tue Nov 14 21:34:58 GMT 2023","4937","","pl.kargolek.tests.BalanceUIAsyncTest","","pl.kargolek.tests.BalanceUIAsyncTest","whenClickOnOpenExplorerForAvalancheWalletAddress_thenOpenExplorerPage","whenClickOnOpenExplorerForAvalancheWalletAddress_thenOpenExplorerPage(TestData, WebDriver)","Wallet explorer for test: AVAX: https://testnet.snowtrace.io/address/. All addresses belong to the testnet."
"passed","Tue Nov 14 21:37:30 GMT 2023","Tue Nov 14 21:37:35 GMT 2023","4983","","pl.kargolek.tests.TotalValueServiceAsyncTest","","pl.kargolek.tests.TotalValueServiceAsyncTest","whenProvideOneWallet_thenProperTotalValueData","whenProvideOneWallet_thenProperTotalValueData(TestData)","Total value is number which represents total value of each token balance"
"passed","Tue Nov 14 21:33:23 GMT 2023","Tue Nov 14 21:33:28 GMT 2023","4457","","pl.kargolek.tests.InputWalletsUIAsyncTest","","pl.kargolek.tests.InputWalletsUIAsyncTest","whenOpenWalletPage_thenInputPlaceholderShouldBeVisible","whenOpenWalletPage_thenInputPlaceholderShouldBeVisible()","User can see placeholder in input field that inform what data should be typed"
"passed","Tue Nov 14 21:34:29 GMT 2023","Tue Nov 14 21:34:34 GMT 2023","5482","","pl.kargolek.tests.WalletProviderErrorHandlerAsyncTest","","pl.kargolek.tests.WalletProviderErrorHandlerAsyncTest","whenIncorrectWalletsSyntax_thenInfoToast","whenIncorrectWalletsSyntax_thenInfoToast(TestData, SoftAssertions)","For incorrect wallets syntax '%s,%s' system should inform user about wrong action"
"passed","Tue Nov 14 21:34:48 GMT 2023","Tue Nov 14 21:34:53 GMT 2023","5487","","pl.kargolek.tests.BalanceUIAsyncTest","","pl.kargolek.tests.BalanceUIAsyncTest","whenWalletValid_thenTotalValue","whenWalletValid_thenTotalValue(TestData, SoftAssertions, WebDriver)","Total asset value based on the value of each wallet for each token"
"passed","Tue Nov 14 21:37:35 GMT 2023","Tue Nov 14 21:37:40 GMT 2023","4934","","pl.kargolek.tests.TotalValueServiceAsyncTest","","pl.kargolek.tests.TotalValueServiceAsyncTest","whenProvideEmptyWallet_thenProperTotalValueData","whenProvideEmptyWallet_thenProperTotalValueData(TestData)","Total value is number which represents total value of each token balance"
"passed","Tue Nov 14 21:35:15 GMT 2023","Tue Nov 14 21:35:19 GMT 2023","4539","","pl.kargolek.tests.BalanceUIAsyncTest","","pl.kargolek.tests.BalanceUIAsyncTest","whenWalletValid_thenSymbolName","whenWalletValid_thenSymbolName(TestData, SoftAssertions)",""
"passed","Tue Nov 14 21:35:57 GMT 2023","Tue Nov 14 21:36:02 GMT 2023","4974","","pl.kargolek.tests.BalanceUIAsyncTest","","pl.kargolek.tests.BalanceUIAsyncTest","whenMultipleWallets_thenCounterShowsTheNumber","whenMultipleWallets_thenCounterShowsTheNumber(TestData)",""
"passed","Tue Nov 14 21:34:02 GMT 2023","Tue Nov 14 21:34:07 GMT 2023","4975","","pl.kargolek.tests.WalletProviderErrorHandlerAsyncTest","","pl.kargolek.tests.WalletProviderErrorHandlerAsyncTest","whenWalletAddressIllegalChar_thenInfoToast","whenWalletAddressIllegalChar_thenInfoToast(TestData, SoftAssertions)","For wallet address with illegal char system should inform user about wrong action"
"passed","Tue Nov 14 21:36:36 GMT 2023","Tue Nov 14 21:36:41 GMT 2023","5578","","pl.kargolek.tests.TrendLineChartTest","","pl.kargolek.tests.TrendLineChartTest","whenWalletBalanceEmpty_thenChartShowsData","whenWalletBalanceEmpty_thenChartShowsData(TestData, VisualCompareService)","When balance empty, chart shows flat line"
"passed","Tue Nov 14 21:33:42 GMT 2023","Tue Nov 14 21:33:47 GMT 2023","4996","","pl.kargolek.tests.InputWalletsUIAsyncTest","","pl.kargolek.tests.InputWalletsUIAsyncTest","whenOpenWalletPage_thenTitleShouldBeDisplay","whenOpenWalletPage_thenTitleShouldBeDisplay(TestProperty)","When user open wallet's provider page, app title should be display"
"passed","Tue Nov 14 21:34:43 GMT 2023","Tue Nov 14 21:34:48 GMT 2023","4985","","pl.kargolek.tests.WalletProviderErrorHandlerTest","","pl.kargolek.tests.WalletProviderErrorHandlerTest","whenNoEthPolygonPrice_thenSystemError","whenNoEthPolygonPrice_thenSystemError(TestData, TestDataSql, WebDriver, SoftAssertions)","For case of crypto price is not available"
"passed","Tue Nov 14 21:33:57 GMT 2023","Tue Nov 14 21:34:02 GMT 2023","4985","","pl.kargolek.tests.InputWalletsUIAsyncTest","","pl.kargolek.tests.InputWalletsUIAsyncTest","whenWalletAddressCorrectAndPressEnterKey_thenBalancePageShouldBeOpen","whenWalletAddressCorrectAndPressEnterKey_thenBalancePageShouldBeOpen()","When user hit send key with valid ETH wallet address, balance page should be open"
"passed","Tue Nov 14 21:36:30 GMT 2023","Tue Nov 14 21:36:36 GMT 2023","5638","","pl.kargolek.tests.TrendLineChartTest","","pl.kargolek.tests.TrendLineChartTest","whenWalletBalanceNotEmpty_thenChartShowsData","whenWalletBalanceNotEmpty_thenChartShowsData(TestData, VisualCompareService)",""
"passed","Tue Nov 14 21:34:18 GMT 2023","Tue Nov 14 21:34:23 GMT 2023","4927","","pl.kargolek.tests.WalletProviderErrorHandlerAsyncTest","","pl.kargolek.tests.WalletProviderErrorHandlerAsyncTest","whenInvalidWalletAddress_thenInfoToast","whenInvalidWalletAddress_thenInfoToast(TestData, SoftAssertions)","For invalid address system should inform user about wrong action"
"passed","Tue Nov 14 21:35:19 GMT 2023","Tue Nov 14 21:35:24 GMT 2023","4936","","pl.kargolek.tests.BalanceUIAsyncTest","","pl.kargolek.tests.BalanceUIAsyncTest","whenWalletValid_thenMaticBalanceComponent","whenWalletValid_thenMaticBalanceComponent(TestData)","MATIC balance component for valid wallet"
"passed","Tue Nov 14 21:37:25 GMT 2023","Tue Nov 14 21:37:30 GMT 2023","4988","","pl.kargolek.tests.TotalValueServiceAsyncTest","","pl.kargolek.tests.TotalValueServiceAsyncTest","whenWalletNotEmpty_thenTotalDiffShowsFor1h24h7d","whenWalletNotEmpty_thenTotalDiffShowsFor1h24h7d(TestData, SoftAssertions)","Quote shows diff value in USD"
"passed","Tue Nov 14 21:37:14 GMT 2023","Tue Nov 14 21:37:20 GMT 2023","5494","","pl.kargolek.tests.TotalValueServiceAsyncTest","","pl.kargolek.tests.TotalValueServiceAsyncTest","whenProvideMultipleNotEmptyWallets_thenProperTotalValueData","whenProvideMultipleNotEmptyWallets_thenProperTotalValueData(TestData)","Total value is number which represents total value of each token balance"
"passed","Tue Nov 14 21:37:08 GMT 2023","Tue Nov 14 21:37:14 GMT 2023","6025","","pl.kargolek.tests.TotalValueServiceAsyncTest","","pl.kargolek.tests.TotalValueServiceAsyncTest","whenWalletEmpty_thenTotalDiffShowsFor1h24h7d","whenWalletEmpty_thenTotalDiffShowsFor1h24h7d(TestData, SoftAssertions)","Quote shows diff value in USD"
"passed","Tue Nov 14 21:34:34 GMT 2023","Tue Nov 14 21:34:39 GMT 2023","4985","","pl.kargolek.tests.WalletProviderErrorHandlerAsyncTest","","pl.kargolek.tests.WalletProviderErrorHandlerAsyncTest","whenToShortWalletAddress_thenInfoToast","whenToShortWalletAddress_thenInfoToast(TestData, SoftAssertions)","For too short address system should inform user about wrong action"
"passed","Tue Nov 14 21:35:46 GMT 2023","Tue Nov 14 21:35:52 GMT 2023","5501","","pl.kargolek.tests.BalanceUIAsyncTest","","pl.kargolek.tests.BalanceUIAsyncTest","whenRefreshThePage_thenDataMaintain","whenRefreshThePage_thenDataMaintain(TestData, WebDriver)",""
"passed","Tue Nov 14 21:36:48 GMT 2023","Tue Nov 14 21:36:54 GMT 2023","5433","","pl.kargolek.tests.TokenTreeMapChartTest","","pl.kargolek.tests.TokenTreeMapChartTest","whenWalletBalanceNotEmpty_thenLabelWithSymbolAndBalance","whenWalletBalanceNotEmpty_thenLabelWithSymbolAndBalance(TestData, SoftAssertions)",""
"passed","Tue Nov 14 21:36:58 GMT 2023","Tue Nov 14 21:37:03 GMT 2023","4444","","pl.kargolek.tests.TokenTreeMapChartTest","","pl.kargolek.tests.TokenTreeMapChartTest","whenEmptyWallet_thenNoBalanceLabel","whenEmptyWallet_thenNoBalanceLabel(TestData)","Label shows when wallet balances are empty"
"passed","Tue Nov 14 21:37:03 GMT 2023","Tue Nov 14 21:37:08 GMT 2023","5479","","pl.kargolek.tests.TotalValueServiceAsyncTest","","pl.kargolek.tests.TotalValueServiceAsyncTest","whenMultipleWalletNotEmpty_thenTotalDiffShowsFor1h24h7d","whenMultipleWalletNotEmpty_thenTotalDiffShowsFor1h24h7d(TestData, SoftAssertions)","Quote shows diff value in USD"
"passed","Tue Nov 14 21:33:47 GMT 2023","Tue Nov 14 21:33:53 GMT 2023","5451","","pl.kargolek.tests.InputWalletsUIAsyncTest","","pl.kargolek.tests.InputWalletsUIAsyncTest","whenSendWalletAddress_thenShouldBeSavedInTheSessionStorage","whenSendWalletAddress_thenShouldBeSavedInTheSessionStorage(WebDriver, SoftAssertions)","Wallet address should be saved in browser session storage"
"passed","Tue Nov 14 21:33:38 GMT 2023","Tue Nov 14 21:33:42 GMT 2023","4441","","pl.kargolek.tests.InputWalletsUIAsyncTest","","pl.kargolek.tests.InputWalletsUIAsyncTest","whenOpenWalletPage_thenTokenHandleDescriptionShouldDisplayed","whenOpenWalletPage_thenTokenHandleDescriptionShouldDisplayed(SoftAssertions)","Handled tokens names should be provided below input wallet addresses field"
"passed","Tue Nov 14 21:35:42 GMT 2023","Tue Nov 14 21:35:46 GMT 2023","4513","","pl.kargolek.tests.BalanceUIAsyncTest","","pl.kargolek.tests.BalanceUIAsyncTest","whenNavigateBackAndForwardPage_thenDataMaintain","whenNavigateBackAndForwardPage_thenDataMaintain(TestData, WebDriver)",""
"passed","Tue Nov 14 21:36:24 GMT 2023","Tue Nov 14 21:36:30 GMT 2023","5649","","pl.kargolek.tests.TrendLineChartTest","","pl.kargolek.tests.TrendLineChartTest","whenOpenBalancePage_thenTrendChartLabelVisible","whenOpenBalancePage_thenTrendChartLabelVisible(TestData)",""
"passed","Tue Nov 14 21:36:54 GMT 2023","Tue Nov 14 21:36:58 GMT 2023","4502","","pl.kargolek.tests.TokenTreeMapChartTest","","pl.kargolek.tests.TokenTreeMapChartTest","whenWalletBalanceNotEmpty_thenChartShowsProperBoxSize","whenWalletBalanceNotEmpty_thenChartShowsProperBoxSize(TestData, SoftAssertions)","Box size in chart is percent value of each token in entire wallet balance"
"passed","Tue Nov 14 21:36:12 GMT 2023","Tue Nov 14 21:36:18 GMT 2023","6076","","pl.kargolek.tests.TotalValueServiceTest","","pl.kargolek.tests.TotalValueServiceTest","whenTotalDiffValuesHigher_thenIndicateByGreenColor","whenTotalDiffValuesHigher_thenIndicateByGreenColor(TestData, SoftAssertions)","Higher values should have color green: rgba(7, 243, 107, 1)"
"passed","Tue Nov 14 21:35:10 GMT 2023","Tue Nov 14 21:35:15 GMT 2023","4947","","pl.kargolek.tests.BalanceUIAsyncTest","","pl.kargolek.tests.BalanceUIAsyncTest","whenWalletValid_thenTotalAmount","whenWalletValid_thenTotalAmount(TestData, SoftAssertions)","Total amount count amounts from all of the wallets provided by user for each token"
"passed","Tue Nov 14 21:33:19 GMT 2023","Tue Nov 14 21:33:23 GMT 2023","4451","","pl.kargolek.tests.HomePageTest","","pl.kargolek.tests.HomePageTest","whenOpenAppBaseURL_thenRedirectToWalletPath","whenOpenAppBaseURL_thenRedirectToWalletPath(WebDriver, InitPages)","Opening main URL app runs routing to /wallet path"
"passed","Tue Nov 14 21:35:03 GMT 2023","Tue Nov 14 21:35:10 GMT 2023","7070","","pl.kargolek.tests.BalanceUIAsyncTest","","pl.kargolek.tests.BalanceUIAsyncTest","whenPressSwitchWalletBalanceDetailView_thenViewIsChanged","whenPressSwitchWalletBalanceDetailView_thenViewIsChanged(TestData, SoftAssertions)","View can be switch 1. [Address, Amount, Value] 2. [1H, 24h, 7D] 3. [30D, 60D, 90D]"
"passed","Tue Nov 14 21:33:12 GMT 2023","Tue Nov 14 21:33:19 GMT 2023","6574","","pl.kargolek.tests.BalanceUITest","","pl.kargolek.tests.BalanceUITest","whenCurrentPriceHigherThanPastPrices_thenValuesAreRed","whenCurrentPriceHigherThanPastPrices_thenValuesAreRed(TestData, SoftAssertions)","Lower past token values should have color red: rgba(255, 77, 0, 1)"
"passed","Tue Nov 14 21:36:07 GMT 2023","Tue Nov 14 21:36:12 GMT 2023","5026","","pl.kargolek.tests.BalanceUIAsyncTest","","pl.kargolek.tests.BalanceUIAsyncTest","whenWalletValid_thenEthBalanceComponent","whenWalletValid_thenEthBalanceComponent(TestData, WebDriver)","ETH balance component for valid wallet"
"passed","Tue Nov 14 21:36:18 GMT 2023","Tue Nov 14 21:36:24 GMT 2023","6084","","pl.kargolek.tests.TotalValueServiceTest","","pl.kargolek.tests.TotalValueServiceTest","whenTotalDiffValuesLower_thenIndicateByRedColor","whenTotalDiffValuesLower_thenIndicateByRedColor(TestData, TestDataSql, SoftAssertions)","Higher values should have color green: rgba(255, 77, 0, 1)"
"passed","Tue Nov 14 21:34:39 GMT 2023","Tue Nov 14 21:34:43 GMT 2023","3487","","pl.kargolek.tests.WalletProviderErrorHandlerTest","","pl.kargolek.tests.WalletProviderErrorHandlerTest","whenNoEthPrice_thenSystemError","whenNoEthPrice_thenSystemError(TestData, TestDataSql, WebDriver, SoftAssertions)","For case of crypto price is not available"
"passed","Tue Nov 14 21:33:28 GMT 2023","Tue Nov 14 21:33:32 GMT 2023","4439","","pl.kargolek.tests.InputWalletsUIAsyncTest","","pl.kargolek.tests.InputWalletsUIAsyncTest","whenOpenWalletPage_thenPriceBannerShouldBeAvailable","whenOpenWalletPage_thenPriceBannerShouldBeAvailable()","Price banner component should be attached to /wallet page"
"passed","Tue Nov 14 21:34:58 GMT 2023","Tue Nov 14 21:35:03 GMT 2023","4487","","pl.kargolek.tests.BalanceUIAsyncTest","","pl.kargolek.tests.BalanceUIAsyncTest","whenMultipleWallets_thenAddressesAreInTheProperColumn","whenMultipleWallets_thenAddressesAreInTheProperColumn(TestData, SoftAssertions)","Address is reduce to 11 char."
"passed","Tue Nov 14 21:34:23 GMT 2023","Tue Nov 14 21:34:29 GMT 2023","5489","","pl.kargolek.tests.WalletProviderErrorHandlerAsyncTest","","pl.kargolek.tests.WalletProviderErrorHandlerAsyncTest","whenInvalidAddress_thenUrlPathMaintain","whenInvalidAddress_thenUrlPathMaintain(TestData, WebDriver)","System navigate to /balance and if error occurred then should get back to /wallet path"
"passed","Tue Nov 14 21:35:30 GMT 2023","Tue Nov 14 21:35:36 GMT 2023","5542","","pl.kargolek.tests.BalanceUIAsyncTest","","pl.kargolek.tests.BalanceUIAsyncTest","whenWalletValid_thenHeadersForSymbolTotalAmountTotalValueHeader","whenWalletValid_thenHeadersForSymbolTotalAmountTotalValueHeader(TestData, SoftAssertions)",""
