"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 07 19:16:56 GMT 2023","Mon Aug 07 19:17:01 GMT 2023","5055","","pl.kargolek.tests.BalanceUIAsyncTest","","pl.kargolek.tests.BalanceUIAsyncTest","whenNavigateBackAndForwardPage_thenDataMaintain","whenNavigateBackAndForwardPage_thenDataMaintain(TestData, WebDriver)",""
"passed","Mon Aug 07 19:16:38 GMT 2023","Mon Aug 07 19:16:43 GMT 2023","4816","","pl.kargolek.tests.BalanceUIAsyncTest","","pl.kargolek.tests.BalanceUIAsyncTest","whenClickOnOpenExplorerForPolygonWalletAddress_thenOpenExplorerPage","whenClickOnOpenExplorerForPolygonWalletAddress_thenOpenExplorerPage(TestData, WebDriver)","Wallet explorer for test: MATIC: https://mumbai.polygonscan.com/address/All addresses belong to the testnet."
"passed","Mon Aug 07 19:16:43 GMT 2023","Mon Aug 07 19:16:50 GMT 2023","6475","","pl.kargolek.tests.BalanceUIAsyncTest","","pl.kargolek.tests.BalanceUIAsyncTest","whenWalletValid_thenHeadersForSymbolTotalAmountTotalValueHeader","whenWalletValid_thenHeadersForSymbolTotalAmountTotalValueHeader(TestData, SoftAssertions)",""
"passed","Mon Aug 07 19:15:22 GMT 2023","Mon Aug 07 19:15:47 GMT 2023","24374","","pl.kargolek.tests.BalanceUITest","","pl.kargolek.tests.BalanceUITest","whenCurrentPriceLowerThanPastPrices_thenValuesAreGreen","whenCurrentPriceLowerThanPastPrices_thenValuesAreGreen(TestDataSql, TestData, SoftAssertions)","Higher past token values should have color green: rgba(7, 243, 107, 1)"
"passed","Mon Aug 07 19:17:20 GMT 2023","Mon Aug 07 19:17:24 GMT 2023","4122","","pl.kargolek.tests.BalanceUIAsyncTest","","pl.kargolek.tests.BalanceUIAsyncTest","whenWalletValid_thenEthBalanceComponent","whenWalletValid_thenEthBalanceComponent(TestData, WebDriver)","ETH balance component for valid wallet"
"passed","Mon Aug 07 19:16:07 GMT 2023","Mon Aug 07 19:16:12 GMT 2023","5440","","pl.kargolek.tests.BalanceUIAsyncTest","","pl.kargolek.tests.BalanceUIAsyncTest","whenMultipleWallets_thenAddressesAreInTheProperColumn","whenMultipleWallets_thenAddressesAreInTheProperColumn(TestData, SoftAssertions)","Address is reduce to 11 char."
"passed","Mon Aug 07 19:17:16 GMT 2023","Mon Aug 07 19:17:20 GMT 2023","4277","","pl.kargolek.tests.BalanceUIAsyncTest","","pl.kargolek.tests.BalanceUIAsyncTest","whenWalletValid_thenAvaxBalanceComponent","whenWalletValid_thenAvaxBalanceComponent(TestData)","AVAX balance component for valid wallet"
"passed","Mon Aug 07 19:15:47 GMT 2023","Mon Aug 07 19:15:55 GMT 2023","8223","","pl.kargolek.tests.BalanceUITest","","pl.kargolek.tests.BalanceUITest","whenCurrentPriceHigherThanPastPrices_thenValuesAreRed","whenCurrentPriceHigherThanPastPrices_thenValuesAreRed(TestData, SoftAssertions)","Lower past token values should have color red: rgba(255, 77, 0, 1)"
"passed","Mon Aug 07 19:16:29 GMT 2023","Mon Aug 07 19:16:34 GMT 2023","4835","","pl.kargolek.tests.BalanceUIAsyncTest","","pl.kargolek.tests.BalanceUIAsyncTest","whenWalletValid_thenSymbolName","whenWalletValid_thenSymbolName(TestData, SoftAssertions)",""
"passed","Mon Aug 07 19:16:50 GMT 2023","Mon Aug 07 19:16:56 GMT 2023","6529","","pl.kargolek.tests.BalanceUIAsyncTest","","pl.kargolek.tests.BalanceUIAsyncTest","whenMultipleAddress_thenCanScrollToLastElementOnPage","whenMultipleAddress_thenCanScrollToLastElementOnPage(TestData, WebDriver, JavascriptDriver, SoftAssertions)",""
"passed","Mon Aug 07 19:16:34 GMT 2023","Mon Aug 07 19:16:38 GMT 2023","4281","","pl.kargolek.tests.BalanceUIAsyncTest","","pl.kargolek.tests.BalanceUIAsyncTest","whenWalletValid_thenMaticBalanceComponent","whenWalletValid_thenMaticBalanceComponent(TestData)","MATIC balance component for valid wallet"
