"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 27 23:07:15 GMT 2023","Thu Jul 27 23:07:22 GMT 2023","6240","","pl.kargolek.tests.InputWalletsUITest","","pl.kargolek.tests.InputWalletsUITest","whenOpenWalletPage_thenInputPlaceholderShouldBeVisible","whenOpenWalletPage_thenInputPlaceholderShouldBeVisible()","User can see placeholder in input field that inform what data should be typed"
"passed","Thu Jul 27 23:06:33 GMT 2023","Thu Jul 27 23:06:39 GMT 2023","6012","","pl.kargolek.tests.WalletProviderErrorHandlerTest","","pl.kargolek.tests.WalletProviderErrorHandlerTest","whenBlankWallet_thenInfoToast","whenBlankWallet_thenInfoToast(SoftAssertions)","For blank address system should inform user about wrong action"
"passed","Thu Jul 27 23:06:40 GMT 2023","Thu Jul 27 23:06:47 GMT 2023","7006","","pl.kargolek.tests.WalletProviderErrorHandlerTest","","pl.kargolek.tests.WalletProviderErrorHandlerTest","whenInvalidWalletAddress_thenInfoToast","whenInvalidWalletAddress_thenInfoToast(TestData, SoftAssertions)","For invalid address system should inform user about wrong action"
"passed","Thu Jul 27 23:08:01 GMT 2023","Thu Jul 27 23:08:08 GMT 2023","6687","","pl.kargolek.tests.InputWalletsUITest","","pl.kargolek.tests.InputWalletsUITest","whenWalletAddressCorrectAndPressEnterKey_thenBalancePageShouldBeOpen","whenWalletAddressCorrectAndPressEnterKey_thenBalancePageShouldBeOpen()","When user hit send key with valid ETH wallet address, balance page should be open"
"passed","Thu Jul 27 23:07:02 GMT 2023","Thu Jul 27 23:07:08 GMT 2023","6548","","pl.kargolek.tests.WalletProviderErrorHandlerTest","","pl.kargolek.tests.WalletProviderErrorHandlerTest","whenIncorrectWalletsSyntax_thenInfoToast","whenIncorrectWalletsSyntax_thenInfoToast(TestData, SoftAssertions)","For incorrect wallets syntax '%s,%s' system should inform user about wrong action"
"passed","Thu Jul 27 23:07:56 GMT 2023","Thu Jul 27 23:08:01 GMT 2023","5251","","pl.kargolek.tests.InputWalletsUITest","","pl.kargolek.tests.InputWalletsUITest","whenOpenWalletPage_thenNavbarShouldBeDisplay","whenOpenWalletPage_thenNavbarShouldBeDisplay()","Navbar is enable in the wallets page"
"passed","Thu Jul 27 23:06:26 GMT 2023","Thu Jul 27 23:06:33 GMT 2023","7685","","pl.kargolek.tests.WalletProviderErrorHandlerTest","","pl.kargolek.tests.WalletProviderErrorHandlerTest","whenToLongWalletAddress_thenInfoToast","whenToLongWalletAddress_thenInfoToast(TestData, SoftAssertions)","For too long address system should inform user about wrong action"
"passed","Thu Jul 27 23:07:22 GMT 2023","Thu Jul 27 23:07:27 GMT 2023","5377","","pl.kargolek.tests.InputWalletsUITest","","pl.kargolek.tests.InputWalletsUITest","whenOpenWalletPage_thenPriceBannerShouldBeAvailable","whenOpenWalletPage_thenPriceBannerShouldBeAvailable()","Price banner component should be attached to /wallet page"
"passed","Thu Jul 27 23:07:41 GMT 2023","Thu Jul 27 23:07:47 GMT 2023","5320","","pl.kargolek.tests.InputWalletsUITest","","pl.kargolek.tests.InputWalletsUITest","whenOpenWalletPage_thenTitleShouldBeDisplay","whenOpenWalletPage_thenTitleShouldBeDisplay(TestProperty)","When user open wallet's provider page, app title should be display"
"passed","Thu Jul 27 23:06:16 GMT 2023","Thu Jul 27 23:06:26 GMT 2023","10094","","pl.kargolek.tests.WalletProviderErrorHandlerTest","","pl.kargolek.tests.WalletProviderErrorHandlerTest","whenNoEthPrice_thenSystemError","whenNoEthPrice_thenSystemError(TestData, TestDataSql, WebDriver, SoftAssertions)","For case of crypto price is not available"
