"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 10 12:08:52 GMT 2023","Fri Nov 10 12:08:56 GMT 2023","4494","","pl.kargolek.tests.WalletProviderErrorHandlerAsyncTest","","pl.kargolek.tests.WalletProviderErrorHandlerAsyncTest","whenInvalidAddress_thenUrlPathMaintain","whenInvalidAddress_thenUrlPathMaintain(TestData, WebDriver)","System navigate to /balance and if error occurred then should get back to /wallet path"
"passed","Fri Nov 10 12:08:14 GMT 2023","Fri Nov 10 12:08:19 GMT 2023","5081","","pl.kargolek.tests.InputWalletsUIAsyncTest","","pl.kargolek.tests.InputWalletsUIAsyncTest","whenOpenWalletPage_thenTitleShouldBeDisplay","whenOpenWalletPage_thenTitleShouldBeDisplay(TestProperty)","When user open wallet's provider page, app title should be display"
"passed","Fri Nov 10 12:10:33 GMT 2023","Fri Nov 10 12:10:38 GMT 2023","5003","","pl.kargolek.tests.BalanceUIAsyncTest","","pl.kargolek.tests.BalanceUIAsyncTest","whenWalletValid_thenEthBalanceComponent","whenWalletValid_thenEthBalanceComponent(TestData, WebDriver)","ETH balance component for valid wallet"
"passed","Fri Nov 10 12:11:50 GMT 2023","Fri Nov 10 12:11:54 GMT 2023","3929","","pl.kargolek.tests.TotalValueServiceAsyncTest","","pl.kargolek.tests.TotalValueServiceAsyncTest","whenProvideOneWallet_thenProperTotalValueData","whenProvideOneWallet_thenProperTotalValueData(TestData)","Total value is number which represents total value of each token balance"
"passed","Fri Nov 10 12:10:07 GMT 2023","Fri Nov 10 12:10:12 GMT 2023","5539","","pl.kargolek.tests.BalanceUIAsyncTest","","pl.kargolek.tests.BalanceUIAsyncTest","whenNavigateBackAndForwardPage_thenDataMaintain","whenNavigateBackAndForwardPage_thenDataMaintain(TestData, WebDriver)",""
"passed","Fri Nov 10 12:07:32 GMT 2023","Fri Nov 10 12:07:44 GMT 2023","12206","","pl.kargolek.tests.BalanceUITest","","pl.kargolek.tests.BalanceUITest","whenCurrentPriceLowerThanPastPrices_thenValuesAreGreen","whenCurrentPriceLowerThanPastPrices_thenValuesAreGreen(TestDataSql, TestData, SoftAssertions)","Higher past token values should have color green: rgba(7, 243, 107, 1)"
"passed","Fri Nov 10 12:11:21 GMT 2023","Fri Nov 10 12:11:25 GMT 2023","4466","","pl.kargolek.tests.TokenTreeMapChartTest","","pl.kargolek.tests.TokenTreeMapChartTest","whenEmptyWallet_thenNoBalanceLabel","whenEmptyWallet_thenNoBalanceLabel(TestData)","Label shows when wallet balances are empty"
"passed","Fri Nov 10 12:10:02 GMT 2023","Fri Nov 10 12:10:07 GMT 2023","4996","","pl.kargolek.tests.BalanceUIAsyncTest","","pl.kargolek.tests.BalanceUIAsyncTest","whenMultipleAddress_thenCanScrollToLastElementOnPage","whenMultipleAddress_thenCanScrollToLastElementOnPage(TestData, WebDriver, JavascriptDriver, SoftAssertions)",""
"passed","Fri Nov 10 12:08:19 GMT 2023","Fri Nov 10 12:08:24 GMT 2023","5013","","pl.kargolek.tests.InputWalletsUIAsyncTest","","pl.kargolek.tests.InputWalletsUIAsyncTest","whenSendWalletAddress_thenShouldBeSavedInTheSessionStorage","whenSendWalletAddress_thenShouldBeSavedInTheSessionStorage(WebDriver, SoftAssertions)","Wallet address should be saved in browser session storage"
"passed","Fri Nov 10 12:11:31 GMT 2023","Fri Nov 10 12:11:35 GMT 2023","3975","","pl.kargolek.tests.TotalValueServiceAsyncTest","","pl.kargolek.tests.TotalValueServiceAsyncTest","whenWalletEmpty_thenTotalDiffShowsFor1h24h7d","whenWalletEmpty_thenTotalDiffShowsFor1h24h7d(TestData, SoftAssertions)","Quote shows diff value in USD"
"passed","Fri Nov 10 12:09:15 GMT 2023","Fri Nov 10 12:09:20 GMT 2023","4530","","pl.kargolek.tests.BalanceUIAsyncTest","","pl.kargolek.tests.BalanceUIAsyncTest","whenWalletValid_thenTotalValue","whenWalletValid_thenTotalValue(TestData, SoftAssertions, WebDriver)","Total asset value based on the value of each wallet for each token"
"passed","Fri Nov 10 12:09:20 GMT 2023","Fri Nov 10 12:09:25 GMT 2023","5494","","pl.kargolek.tests.BalanceUIAsyncTest","","pl.kargolek.tests.BalanceUIAsyncTest","whenClickOnOpenExplorerForAvalancheWalletAddress_thenOpenExplorerPage","whenClickOnOpenExplorerForAvalancheWalletAddress_thenOpenExplorerPage(TestData, WebDriver)","Wallet explorer for test: AVAX: https://testnet.snowtrace.io/address/. All addresses belong to the testnet."
"passed","Fri Nov 10 12:11:40 GMT 2023","Fri Nov 10 12:11:45 GMT 2023","4948","","pl.kargolek.tests.TotalValueServiceAsyncTest","","pl.kargolek.tests.TotalValueServiceAsyncTest","whenProvideEmptyAndNotEmptyWallets_thenProperTotalValueData","whenProvideEmptyAndNotEmptyWallets_thenProperTotalValueData(TestData)","Total value is number which represents total value of each token balance"
"passed","Fri Nov 10 12:08:28 GMT 2023","Fri Nov 10 12:08:33 GMT 2023","4993","","pl.kargolek.tests.InputWalletsUIAsyncTest","","pl.kargolek.tests.InputWalletsUIAsyncTest","whenWalletAddressCorrectAndPressEnterKey_thenBalancePageShouldBeOpen","whenWalletAddressCorrectAndPressEnterKey_thenBalancePageShouldBeOpen()","When user hit send key with valid ETH wallet address, balance page should be open"
"passed","Fri Nov 10 12:09:36 GMT 2023","Fri Nov 10 12:09:41 GMT 2023","4993","","pl.kargolek.tests.BalanceUIAsyncTest","","pl.kargolek.tests.BalanceUIAsyncTest","whenWalletValid_thenTotalAmount","whenWalletValid_thenTotalAmount(TestData, SoftAssertions)","Total amount count amounts from all of the wallets provided by user for each token"
"passed","Fri Nov 10 12:09:41 GMT 2023","Fri Nov 10 12:09:46 GMT 2023","4941","","pl.kargolek.tests.BalanceUIAsyncTest","","pl.kargolek.tests.BalanceUIAsyncTest","whenWalletValid_thenSymbolName","whenWalletValid_thenSymbolName(TestData, SoftAssertions)",""
"passed","Fri Nov 10 12:08:04 GMT 2023","Fri Nov 10 12:08:09 GMT 2023","5038","","pl.kargolek.tests.InputWalletsUIAsyncTest","","pl.kargolek.tests.InputWalletsUIAsyncTest","whenWalletAddressCorrectAndPressSend_thenBalancePageShouldBeOpen","whenWalletAddressCorrectAndPressSend_thenBalancePageShouldBeOpen()","When user hit send button with valid ETH wallet address, balance page should be open"
"passed","Fri Nov 10 12:11:35 GMT 2023","Fri Nov 10 12:11:40 GMT 2023","4973","","pl.kargolek.tests.TotalValueServiceAsyncTest","","pl.kargolek.tests.TotalValueServiceAsyncTest","whenProvideMultipleNotEmptyWallets_thenProperTotalValueData","whenProvideMultipleNotEmptyWallets_thenProperTotalValueData(TestData)","Total value is number which represents total value of each token balance"
"passed","Fri Nov 10 12:11:00 GMT 2023","Fri Nov 10 12:11:06 GMT 2023","6059","","pl.kargolek.tests.TrendLineChartTest","","pl.kargolek.tests.TrendLineChartTest","whenWalletBalanceEmpty_thenChartShowsData","whenWalletBalanceEmpty_thenChartShowsData(TestData, VisualCompareService)","When balance empty, chart shows flat line"
"passed","Fri Nov 10 12:10:22 GMT 2023","Fri Nov 10 12:10:27 GMT 2023","4996","","pl.kargolek.tests.BalanceUIAsyncTest","","pl.kargolek.tests.BalanceUIAsyncTest","whenMultipleWallets_thenCounterShowsTheNumber","whenMultipleWallets_thenCounterShowsTheNumber(TestData)",""
"passed","Fri Nov 10 12:07:51 GMT 2023","Fri Nov 10 12:07:55 GMT 2023","4447","","pl.kargolek.tests.HomePageTest","","pl.kargolek.tests.HomePageTest","whenOpenAppBaseURL_thenRedirectToWalletPath","whenOpenAppBaseURL_thenRedirectToWalletPath(WebDriver, InitPages)","Opening main URL app runs routing to /wallet path"
"passed","Fri Nov 10 12:08:56 GMT 2023","Fri Nov 10 12:09:01 GMT 2023","4488","","pl.kargolek.tests.WalletProviderErrorHandlerAsyncTest","","pl.kargolek.tests.WalletProviderErrorHandlerAsyncTest","whenIncorrectWalletsSyntax_thenInfoToast","whenIncorrectWalletsSyntax_thenInfoToast(TestData, SoftAssertions)","For incorrect wallets syntax '%s,%s' system should inform user about wrong action"
